,name,latitude,longitude,review_count,rating_avg,distance_avg,category
2907,Mamma Mia,53.339629,-6.243778,26.0,4.5,24.49368125613201,Italian
2908,Becky Morgans,53.339629,-6.243778,5.0,4.0,105.97122289557498,Pubs
2909,Rhubarb Cafe,53.339629,-6.243778,1.0,4.0,134.98632005552062,Cafes
2910,Sprout & Co,53.339629,-6.243778,5.0,5.0,140.00705140601045,Salad
2911,Oil Can Harrys,53.339629,-6.243778,15.0,3.5,144.1540441073421,Brasseries
2912,The Square Ball,53.339629,-6.243778,11.0,4.0,152.5231099217757,Pubs
2913,Fudi,53.339629,-6.243778,6.0,3.0,154.15116753064953,Salad
2914,Bon Espresso & News,53.339629,-6.243778,1.0,4.0,155.86774225781392,Cafes
2915,Di Bella Cafe,53.339629,-6.243778,1.0,4.0,161.81251189747448,Italian
2916,Musashi,53.339629,-6.243778,6.0,4.0,167.103829278288,Japanese
2917,Lolly And Cooks,53.339629,-6.243778,1.0,4.0,201.3414107442377,Cafes
2918,Café Jago's,53.339629,-6.243778,1.0,5.0,231.5385332320077,Cafes
2919,OCB's Sandwich Bar,53.339629,-6.243778,1.0,5.0,243.5078150891597,Cafes
2920,Salt Cellar Coffee Shop,53.339629,-6.243778,7.0,4.0,271.24554008388026,Coffee & Tea
2921,Estling & Anders,53.339629,-6.243778,4.0,3.0,275.23089682864355,Delis
2922,Osteria Lucio,53.339629,-6.243778,37.0,4.0,293.579148052722,Italian
2923,Gertrude,53.339629,-6.243778,6.0,4.5,361.2738923433868,Wine Bars
2924,Mizzoni Pizza and Pasta,53.339629,-6.243778,8.0,2.0,366.82337096880445,Pizza
2925,Probus Wines & Spirits Dublin,53.339629,-6.243778,25.0,4.5,371.2462003019272,"Beer, Wine & Spirits"
2926,KC Peaches Cafe Pearse Street,53.339629,-6.243778,46.0,3.5,376.0788788243881,Delis
2927,Michael Kennys,53.341359,-6.292951,1.0,4.0,156.4104053521074,Pubs
2928,Yu Cafe and Restaurant,53.341359,-6.292951,2.0,5.0,234.33166558853657,Irish
2929,JK Stoutmans,53.341359,-6.292951,1.0,4.0,282.32364057069134,Irish Pub
2930,Fountain Takeaway,53.341359,-6.292951,3.0,3.5,294.75166342979435,Fast Food
2931,Harkin's,53.341359,-6.292951,17.0,5.0,319.2216015291442,Pubs
2932,Old Harbour,53.341359,-6.292951,7.0,4.5,334.5427559635885,Pubs
2933,Groundstate,53.341359,-6.292951,6.0,5.0,359.0528130020065,Coffee & Tea
2934,Gravity Bar,53.341359,-6.292951,24.0,4.5,409.171827615233,Bars
2935,1837 Bar & Brasserie,53.341359,-6.292951,35.0,4.5,430.5486784149514,Irish
2936,Insomnia,53.341359,-6.292951,1.0,4.0,461.8419064321258,Patisserie/Cake Shop
2937,HSQ Cafe,53.341359,-6.292951,3.0,3.5,462.5784359360862,Cafes
2938,Itsa,53.341359,-6.292951,4.0,3.5,501.9911056684132,Sandwiches
2939,Gilli Cafe,53.341359,-6.292951,2.0,4.0,544.4714617847056,Cafes
2940,Supermac's,53.341359,-6.292951,14.0,3.0,548.2877109115226,Fast Food
2941,Café Togo,53.341359,-6.292951,7.0,2.5,551.9777582112025,Coffee & Tea
2942,The Sugar Loaf Bakery,53.341359,-6.292951,3.0,3.5,558.133742792988,Coffee & Tea
2943,AMT Coffee,53.341359,-6.292951,2.0,3.5,584.3715985933164,Coffee & Tea
2944,The Galway Hooker,53.341359,-6.292951,10.0,3.0,599.9623861058476,Pubs
2945,Forte Palmerino,53.341359,-6.292951,1.0,4.0,611.0049275718821,Fast Food
2946,Container Coffee,53.341359,-6.292951,4.0,5.0,630.0756207395247,Cafes
2947,Check 22,53.332763,-6.257942,2.0,4.5,53.57463940510648,Cafes
2948,Terrace Cafe,53.332763,-6.257942,2.0,3.5,169.4829731071939,Coffee & Tea
2949,Stil,53.332763,-6.257942,3.0,4.0,182.08236525135297,Pubs
2950,Harcourt Street Food Market,53.332763,-6.257942,5.0,4.0,211.14831617719497,Food Stands
2951,Alfie Byrne's,53.332763,-6.257942,43.0,4.0,221.34388656342023,Pubs
2952,Darby O'Gills,53.332763,-6.257942,3.0,2.5,230.0820041503834,Pubs
2953,Lemuel's,53.332763,-6.257942,5.0,5.0,237.9371665057145,Cocktail Bars
2954,House,53.332763,-6.257942,58.0,4.0,245.6399168647622,Bars
2955,Kobra Bar & Restaurant,53.332763,-6.257942,4.0,3.0,249.6922793912544,Modern European
2956,PEACOCKGREEN & CO.,53.332763,-6.257942,9.0,4.0,253.6108224490713,Cafes
2957,The Coburg Brasserie,53.332763,-6.257942,1.0,5.0,254.91508020398933,Irish
2958,The Stone Leaf,53.332763,-6.257942,3.0,3.0,269.8969539993092,Cocktail Bars
2959,The Farm,53.332763,-6.257942,3.0,3.5,274.8732194120986,Modern European
2960,Sip & Slurp,53.332763,-6.257942,4.0,4.0,278.7158796419144,Soup
2961,Zambrero,53.332763,-6.257942,13.0,3.0,280.0284171094516,Mexican
2962,Asahi Asian Street Food,53.332763,-6.257942,11.0,5.0,284.83124546175304,Asian Fusion
2963,Peacock Green & Co,53.332763,-6.257942,24.0,4.0,307.01363262516975,Cafes
2964,Cocu,53.332763,-6.257942,19.0,4.5,307.1528907876464,Salad
2965,BoCo,53.351182,-6.269859,6.0,4.0,20.69088169582686,Pizza
2966,Beerhouse,53.351182,-6.269859,22.0,4.5,30.876288220646074,Pubs
2967,D One Bar and Restaurant,53.351182,-6.269859,3.0,3.5,56.5610810571041,Brazilian
2968,The Healthy Hut,53.351182,-6.269859,1.0,5.0,79.94030927622697,Juice Bars & Smoothies
2969,El Patron,53.351182,-6.269859,9.0,4.0,84.10649037017511,Mexican
2970,Mirch Masala,53.351182,-6.269859,2.0,3.5,117.22891366474164,Indian
2971,The Kings Inn,53.351182,-6.269859,2.0,5.0,137.60637623970294,Bars
2972,Blas Café,53.351182,-6.269859,23.0,4.5,161.45257768537996,Cafes
2973,Burger King,53.351182,-6.269859,2.0,1.0,174.46206358251203,Fast Food
2974,McDonalds,53.351182,-6.269859,3.0,2.5,174.46206358251203,Fast Food
2975,The Woolshed Baa & Grill,53.351182,-6.269859,84.0,3.5,180.93146577291117,Sports Bars
2976,Eddie Rocket's,53.351182,-6.269859,37.0,3.0,183.34575333356628,American (Traditional)
2977,The Capel,53.351182,-6.269859,1.0,2.0,200.75943771905727,Pubs
2978,Outhouse,53.351182,-6.269859,7.0,4.0,203.50835734025185,Cafes
2979,Bar 1661,53.351182,-6.269859,8.0,5.0,211.70984884233565,Bars
2980,Hot Bubble Cafe,53.351182,-6.269859,3.0,5.0,224.09135057925585,Cafes
2981,The Virgin Mary Bar,53.351182,-6.269859,3.0,5.0,229.6972157774484,Bars
2982,Bácús Bakery,53.351182,-6.269859,1.0,5.0,231.5804498897392,Cafes
2983,Kopitiam Dublin,53.351182,-6.269859,14.0,4.5,234.5498555609048,Malaysian
2984,Rockets,53.3483,-6.266651,1.0,4.0,22.775198801647605,Salad
2985,Costa,53.3483,-6.266651,11.0,3.5,34.224946659648225,Coffee & Tea
2986,Mcdonald's,53.3483,-6.266651,1.0,4.0,47.42469138693629,Fast Food
2987,KFC,53.3483,-6.266651,7.0,3.5,48.01436271725864,Fast Food
2988,Nando's,53.3483,-6.266651,30.0,3.5,67.3732366593939,Portuguese
2989,Burger King,53.3483,-6.266651,2.0,3.0,68.89189048634132,Fast Food
2990,The Tram Cafe,53.3483,-6.266651,12.0,4.0,69.14160026239367,Cafes
2991,Eddie Rocket's,53.3483,-6.266651,2.0,3.0,69.80369124648418,Diners
2992,K3,53.3483,-6.266651,1.0,4.0,82.92752159172622,Pubs
2993,Quick Pizza & Peri Peri Chicken,53.3483,-6.266651,1.0,5.0,90.89541809453095,Pizza
2994,Chicken Republic,53.3483,-6.266651,1.0,5.0,90.96861091046527,Chicken Wings
2995,Sbarro,53.3483,-6.266651,2.0,2.5,92.37060865415796,Pizza
2996,TP Smiths,53.3483,-6.266651,32.0,3.5,98.15080129449426,Pubs
2997,Madina Desi Curry BBQ,53.3483,-6.266651,63.0,3.5,110.62316143695864,Indian
2998,Kays Kitchen,53.3483,-6.266651,8.0,3.5,114.80642515429057,Coffee & Tea
2999,Ann's Bakery,53.3483,-6.266651,29.0,3.0,122.80376841541955,Bakeries
3000,Koh Restaurant & Cocktail Lounge,53.3483,-6.266651,86.0,4.0,124.4090541636527,Thai
3001,Brother's Dosirak,53.3483,-6.266651,30.0,4.5,124.70572968256552,Korean
3002,Soup Dragon,53.346057,-6.268001,29.0,4.0,5.858560903221448,Soup
3003,Jack Nealon's,53.346057,-6.268001,14.0,4.0,41.76666583571992,Pubs
3004,Grattan Gourmet Coffee,53.346057,-6.268001,3.0,3.5,48.9615899575086,Desserts
3005,Bagots Hutton,53.346057,-6.268001,8.0,3.0,51.62537281266906,Wine Bars
3006,Panti Bar,53.346057,-6.268001,47.0,4.0,60.514403757697806,Gay Bars
3007,Fusciardi's of Capel Street,53.346057,-6.268001,12.0,4.5,75.22490461460782,Fish & Chips
3008,Klaw Poké,53.346057,-6.268001,20.0,3.5,79.35851485484876,Seafood
3009,Romano's Restaurant,53.346057,-6.268001,21.0,4.0,83.10927872856409,Italian
3010,Brewery Lane,53.346057,-6.268001,1.0,4.0,88.60030162480223,Bars
3011,The Music Café,53.346057,-6.268001,1.0,2.0,92.0601564225972,Cafes
3012,Cactus Jacks,53.346057,-6.268001,47.0,3.0,93.93165272331343,Mexican
3013,Dollard & Co,53.346057,-6.268001,29.0,4.0,98.20452877543391,Food Court
3014,Octagon Bar,53.346057,-6.268001,9.0,4.0,98.30865664690415,Champagne Bars
3015,Musashi,53.346057,-6.268001,152.0,4.0,102.3433796145271,Sushi Bars
3016,The Porterhouse Temple Bar,53.346057,-6.268001,374.0,4.0,110.54462710062715,Pubs
3017,DiFontaine's Pizzeria,53.346057,-6.268001,67.0,4.0,112.0343789109404,Pizza
3018,The Liquor Rooms,53.346057,-6.268001,78.0,4.0,118.32857124446288,Cocktail Bars
3019,Roberta's,53.346057,-6.268001,15.0,3.5,120.45840610437426,Cocktail Bars
3020,Ciao Bella Roma,53.346057,-6.268001,89.0,4.0,121.28595771155564,Italian
3021,Barbers Bar,53.354663,-6.278681,2.0,1.5,291.9112670352036,Bars
3022,KALE and COCO,53.354663,-6.278681,1.0,5.0,307.220942095914,Juice Bars & Smoothies
3023,McGowans of Phibsboro,53.354663,-6.278681,25.0,3.5,394.4256505230032,Dance Clubs
3024,Manor Health Shop,53.354663,-6.278681,1.0,4.0,408.2247699471848,Delis
3025,Four Star Pizza,53.354663,-6.278681,5.0,2.5,433.63010800732377,Pizza
3026,Cowtown Cafe,53.354663,-6.278681,12.0,3.5,448.38065814285727,Cafes
3027,L Mulligan Grocer,53.354663,-6.278681,200.0,4.5,452.3022824028959,Pubs
3028,Lavanda,53.354663,-6.278681,5.0,4.5,452.7253132130614,Modern European
3029,Mi Thai,53.354663,-6.278681,17.0,3.0,465.1308994575724,Thai
3030,Canton City,53.354663,-6.278681,4.0,4.5,465.58209712358575,Fast Food
3031,New Sunrise,53.354663,-6.278681,9.0,3.5,469.1855323468709,Chinese
3032,Tommy O'Gara's,53.354663,-6.278681,3.0,4.5,472.4384080791432,Pubs
3033,BQR,53.354663,-6.278681,1.0,4.0,478.54280314436033,Barbeque
3034,The Chili Shack,53.354663,-6.278681,5.0,4.0,478.7990555051311,American (Traditional)
3035,Glimmer Man,53.354663,-6.278681,2.0,3.0,479.0978398385507,Pubs
3036,Shangri-La,53.354663,-6.278681,14.0,4.0,479.92264106376336,Malaysian
3037,Manor Take Away Foods,53.354663,-6.278681,5.0,4.0,490.6708642472865,Fast Food
3038,Olivo's,53.354663,-6.278681,7.0,2.5,494.76290963871855,Fast Food
3039,Koffee and Kale,53.356299,-6.258586,7.0,4.5,169.75966949333056,Salad
3040,Mr. Đinh Restaurant,53.356299,-6.258586,1.0,5.0,253.1592394405294,Sushi Bars
3041,Turkish Kebab House,53.356299,-6.258586,6.0,5.0,258.0264709650232,Kebab
3042,Cobalt Cafe & Gallery,53.356299,-6.258586,10.0,4.5,268.86160179187846,Coffee & Tea
3043,Millenia Takeaway,53.356299,-6.258586,3.0,4.0,278.1801118709496,Fast Food
3044,Manna,53.356299,-6.258586,3.0,2.5,280.84779218175817,Chinese
3045,Dera,53.356299,-6.258586,5.0,4.0,281.7979829723615,Indian
3046,Mosa Tea Restaurant,53.356299,-6.258586,4.0,4.5,282.8538879590777,Bubble Tea
3047,Wok Station,53.356299,-6.258586,1.0,4.0,285.67929349065685,Chinese
3048,Jindal Chinese & Korean Restaurant,53.356299,-6.258586,4.0,4.5,289.0755356107512,Chinese
3049,Phil Ryan's,53.356299,-6.258586,1.0,3.0,292.6550316008045,Pubs
3050,Blue Lion,53.356299,-6.258586,1.0,1.0,298.6517506226539,Pubs
3051,Han  Yang BBQ,53.356299,-6.258586,4.0,2.0,298.6517506226539,Korean
3052,Lee Kee Chinese Restaurant,53.356299,-6.258586,20.0,4.5,304.4665337103268,Chinese
3053,Lao,53.356299,-6.258586,17.0,3.0,306.762460906714,Korean
3054,Sichuan Chilli King,53.356299,-6.258586,8.0,4.5,313.7563794592552,Szechuan
3055,M O'Briens,53.332383,-6.252717,9.0,4.5,110.46876927205606,Pubs
3056,3fe,53.332383,-6.252717,6.0,4.5,116.90436529741848,Cafes
3057,Leeson Lounge,53.332383,-6.252717,19.0,4.5,128.77511195327773,Pubs
3058,The Sussex,53.332383,-6.252717,50.0,4.5,134.17741064264146,Irish
3059,Forest Avenue,53.332383,-6.252717,24.0,4.5,134.22797510258275,Modern European
3060,Café Java,53.332383,-6.252717,8.0,3.5,144.15715318036342,Cafes
3061,M. O'brien,53.332383,-6.252717,3.0,4.5,150.4243106543839,Pubs
3062,The Canal Bank Cafe,53.332383,-6.252717,63.0,4.0,179.47904058977707,Burgers
3063,The Stone Leaf,53.332383,-6.252717,3.0,3.0,189.3821913254128,Cocktail Bars
3064,PEACOCKGREEN & CO.,53.332383,-6.252717,9.0,4.0,213.33053962338772,Cafes
3065,The Little Kitchen,53.332383,-6.252717,34.0,4.5,238.8197212893308,Irish
3066,Kobra Bar & Restaurant,53.332383,-6.252717,4.0,3.0,246.5000411540112,Modern European
3067,Darby O'Gills,53.332383,-6.252717,3.0,2.5,249.45029383876408,Pubs
3068,Forest & Marcy,53.332383,-6.252717,8.0,5.0,250.98501580336475,Wine Bars
3069,House,53.332383,-6.252717,58.0,4.0,254.6735315322616,Bars
3070,Canal Boat Restaurant,53.332383,-6.252717,2.0,2.5,265.71932785826465,Irish
3071,The Pembroke,53.332383,-6.252717,1.0,3.0,295.28098933903414,Cocktail Bars
3072,Milano's,53.332383,-6.252717,4.0,4.5,296.6112799557416,Restaurants
3073,Newland Takeaway,53.340714,-6.308191,3.0,3.5,52.75437403417752,Fast Food
3074,Union8,53.340714,-6.308191,48.0,4.0,56.2104425282045,Modern European
3075,Insomnia Coffee Company,53.340714,-6.308191,5.0,2.0,98.04763742375688,Sandwiches
3076,The Patriot Inn,53.340714,-6.308191,35.0,3.5,114.00992148917628,Irish Pub
3077,La Dolce Vita,53.340714,-6.308191,39.0,4.0,120.6174867683534,Italian
3078,Broyage,53.340714,-6.308191,3.0,3.5,177.7839813458392,American (New)
3079,LimeTree Cafe,53.340714,-6.308191,42.0,4.0,219.09989038534303,Cafes
3080,Old Royal Oak,53.340714,-6.308191,5.0,4.0,324.35861156135456,Pubs
3081,Toni's,53.340714,-6.308191,6.0,4.0,399.1273865475594,Fast Food
3082,Papa Mio & Tonis Takeaway,53.340714,-6.308191,1.0,1.0,399.20795870070407,Food Delivery Services
3083,Acorn Bistro,53.340714,-6.308191,2.0,4.5,440.5179957946344,Cafes
3084,Itsa,53.340714,-6.308191,4.0,3.5,593.5062712562869,Sandwiches
3085,Riggers d8,53.340714,-6.308191,2.0,5.0,595.0609338293215,Breakfast & Brunch
3086,Storyboard,53.340714,-6.308191,5.0,5.0,648.2228979491126,Cafes
3087,Mizzoni Pizza & Pasta,53.340714,-6.308191,1.0,4.0,750.0560539817054,Pizza
3088,The Bird Flanagan,53.340714,-6.308191,4.0,4.0,758.1012785024286,Pubs
3089,Rose Garden Chinese,53.340714,-6.308191,3.0,2.0,758.0696731010979,Chinese
3090,Jamaal 5 in 1,53.340714,-6.308191,7.0,2.5,763.5638076122266,Indian
3091,Indian Curry Club,53.340714,-6.308191,2.0,5.0,778.0349462167414,Indian
3092,Eamonn Rea's,53.347802,-6.292432,3.0,4.0,67.78515552966911,Pubs
3093,Provender & Family,53.347802,-6.292432,2.0,4.5,78.69424430461025,Cafes
3094,Fox & Feather,53.347802,-6.292432,1.0,5.0,78.69424430461025,Desserts
3095,Ryans Of Parkgate Street,53.347802,-6.292432,63.0,4.5,93.55145160774016,Steakhouses
3096,Iveagh Bar,53.347802,-6.292432,16.0,3.5,120.09764507176884,Bars
3097,Riris Chinese,53.347802,-6.292432,9.0,2.5,125.56244480793012,Chinese
3098,Chesterfields Restaurant,53.347802,-6.292432,8.0,4.5,132.4832009668569,Irish
3099,AMT Coffee,53.347802,-6.292432,2.0,3.5,137.1125129217149,Coffee & Tea
3100,Supermac's,53.347802,-6.292432,14.0,3.0,170.20395568031148,Fast Food
3101,Giannis Take Away,53.347802,-6.292432,2.0,3.0,176.5867748069373,Fast Food
3102,Romayo's,53.347802,-6.292432,4.0,4.0,193.0051660796001,Fish & Chips
3103,The Sugar Loaf Bakery,53.347802,-6.292432,3.0,3.5,198.8542803134858,Coffee & Tea
3104,Café Togo,53.347802,-6.292432,7.0,2.5,381.1311689773496,Coffee & Tea
3105,Insomnia,53.347802,-6.292432,1.0,4.0,418.1394035335733,Patisserie/Cake Shop
3106,HSQ Cafe,53.347802,-6.292432,3.0,3.5,429.7504751815807,Cafes
3107,Brambles Deli Café,53.347802,-6.292432,2.0,3.5,476.8498972292692,Cafes
3108,Zupa,53.347802,-6.292432,1.0,3.0,477.7010727242575,Food Stands
3109,Mamma Mia,53.347802,-6.292432,2.0,3.0,477.7010727242575,Italian
3110,Café Crepe,53.34218,-6.254485,5.0,3.0,4.854519262280769,Creperies
3111,Blarney Pub,53.34218,-6.254485,1.0,5.0,13.823648452338482,Irish
3112,Petit Cafe,53.34218,-6.254485,6.0,4.0,13.823648452338482,Irish
3113,Blarney Inn,53.34218,-6.254485,14.0,3.5,14.026306149934577,Irish
3114,La Cocotte Café,53.34218,-6.254485,8.0,3.5,15.299372759265143,French
3115,The Pig's Ear,53.34218,-6.254485,228.0,4.5,22.612903715426185,Bistros
3116,Kildare Street Hotel,53.34218,-6.254485,8.0,2.5,26.6264290670111,Hotels
3117,J.P.Mooneys,53.34218,-6.254485,3.0,3.0,31.69749078511474,Bars
3118,The Runner Bean,53.34218,-6.254485,14.0,4.5,34.150737600022964,Salad
3119,Rural Pub Tours,53.34218,-6.254485,20.0,5.0,40.225743797380886,Tours
3120,O'Briens Sandwich Café,53.34218,-6.254485,2.0,4.5,40.49321184988855,Cafes
3121,The Kilkenny Café,53.34218,-6.254485,45.0,4.0,48.12447426932845,Sandwiches
3122,Mama's Revenge,53.34218,-6.254485,68.0,3.5,52.09972602445697,Mexican
3123,café des amis,53.34218,-6.254485,1.0,3.0,61.68700569000056,Cafes
3124,The Pavillion,53.34218,-6.254485,24.0,4.0,119.2939364713422,Pubs
3125,Insomnia Coffee Company,53.34218,-6.254485,7.0,3.0,121.04493122824334,Coffee & Tea
3126,Brewbaker,53.34218,-6.254485,10.0,3.5,133.33710183470097,Delis
3127,Dunne & Crescenzi,53.34218,-6.254485,100.0,4.0,135.25313520307998,Italian
3128,Lincoln's Inn,53.34218,-6.254485,25.0,3.5,137.64872264423948,Pubs
3129,National Gallery Cafe & Restaurant,53.34218,-6.254485,6.0,3.0,148.7509683585341,Cafes
3130,Fish Shop,53.3488,-6.281637,33.0,5.0,172.479654024072,Fish & Chips
3131,Sorrento,53.3488,-6.281637,10.0,4.0,172.88894402035336,Fast Food
3132,Walshs,53.3488,-6.281637,17.0,4.5,175.72169008148708,Pubs
3133,Bel Cibo Citywest,53.3488,-6.281637,33.0,3.5,176.5300342106694,Italian
3134,The Belfry,53.3488,-6.281637,1.0,4.0,179.01168422429836,Pubs
3135,Gutterball,53.3488,-6.281637,4.0,2.0,179.5070385770664,American (New)
3136,J McGettigan,53.3488,-6.281637,1.0,1.0,191.8758860249957,Pubs
3137,Thundercut Alley,53.3488,-6.281637,13.0,3.5,195.5180310209106,Cocktail Bars
3138,Social Fabric Cafe,53.3488,-6.281637,2.0,5.0,196.90205622451447,Breakfast & Brunch
3139,Boojum,53.3488,-6.281637,4.0,4.0,202.5096449163288,Mexican
3140,Namaste India,53.3488,-6.281637,27.0,3.5,205.1309057219268,Indian
3141,Chopped,53.3488,-6.281637,3.0,3.5,206.9751602530146,Sandwiches
3142,My Meat Wagon,53.3488,-6.281637,111.0,4.0,214.2675132742118,Barbeque
3143,Adriano's Take Away & Pizzeria,53.3488,-6.281637,2.0,4.5,220.502805450798,Fast Food
3144,Olivo's,53.3488,-6.281637,7.0,2.5,221.3311942930661,Fast Food
3145,Phx Bistro,53.3488,-6.281637,53.0,4.5,221.81083044364132,Irish
3146,Third Space,53.3488,-6.281637,139.0,4.5,223.3908431777022,Irish
3147,Frank Ryan & Son,53.3488,-6.281637,19.0,4.0,226.9144206027283,Pubs
3148,Pablo Picante,53.340927,-6.262501,88.0,4.0,14.317057215661182,Mexican
3149,Bar Rua,53.340927,-6.262501,19.0,4.0,14.977798675991451,Bars
3150,Catch-22,53.340927,-6.262501,15.0,4.0,18.12926719283543,Seafood
3151,Insomnia Coffee Company,53.340927,-6.262501,5.0,4.5,19.932579607899687,Coffee & Tea
3152,Pablo's Tortas,53.340927,-6.262501,9.0,4.0,33.980715425020655,Mexican
3153,Glas,53.340927,-6.262501,13.0,4.5,36.8262897217532,Vegetarian
3154,Taste Food Company Cafe and Bistro,53.340927,-6.262501,84.0,4.0,43.40624578947656,Coffee & Tea
3155,Kaffe-Moka,53.340927,-6.262501,1.0,4.0,45.49721011162792,Restaurants
3156,Sheehans,53.340927,-6.262501,111.0,4.5,48.07272814470305,Pubs
3157,Metro Cafe,53.340927,-6.262501,113.0,4.0,48.99602108811016,Cafes
3158,Saba,53.340927,-6.262501,92.0,3.5,53.67162617926703,Thai
3159,Break For The Border,53.340927,-6.262501,22.0,2.5,65.07557798358016,Pubs
3160,Little Caesar's Palace,53.340927,-6.262501,9.0,4.0,65.84262387779435,Italian
3161,Bear,53.340927,-6.262501,81.0,3.5,67.6163593153274,Steakhouses
3162,Wagamama,53.340927,-6.262501,115.0,3.5,69.21158027408107,Asian Fusion
3163,The Sidecar At The Westbury,53.340927,-6.262501,2.0,4.5,71.65608315332264,Cocktail Bars
3164,Harry's On The Green,53.340927,-6.262501,59.0,3.0,72.64929929246676,Bars
3165,Busy Feet & Coco Cafe,53.340927,-6.262501,49.0,4.0,73.00963563229682,Breakfast & Brunch
3166,Starbucks,53.340927,-6.262501,3.0,2.0,75.326879773413,Breakfast & Brunch
3167,Cafe Sol,53.336597,-6.248109,7.0,3.5,28.180849786250125,Coffee & Tea
3168,Café Coco,53.336597,-6.248109,1.0,3.0,43.26194769233727,Delis
3169,O'Briens Sandwich Café,53.336597,-6.248109,4.0,3.5,44.19982122592926,Sandwiches
3170,Fig & Barrow,53.336597,-6.248109,4.0,2.5,45.09949264119148,Breakfast & Brunch
3171,L'ecrivain Restaurant,53.336597,-6.248109,50.0,4.5,46.732876965912446,French
3172,Ismael Kebab,53.336597,-6.248109,3.0,2.5,61.88201334926592,Kebab
3173,Inn on the Green,53.336597,-6.248109,2.0,3.5,93.33768822145436,Bars
3174,Chai Yo Restaurant,53.336597,-6.248109,47.0,4.0,93.88745917371256,Chinese
3175,FX Buckley,53.336597,-6.248109,80.0,4.5,226.07939707490095,Steakhouses
3176,Matt The Thresher,53.336597,-6.248109,149.0,4.0,231.19405768132697,Seafood
3177,Salt Cellar Coffee Shop,53.336597,-6.248109,7.0,4.0,247.66514661480707,Coffee & Tea
3178,Pablo Picante,53.336597,-6.248109,68.0,3.5,249.6609746982647,Mexican
3179,Pembroke,53.336597,-6.248109,1.0,3.0,255.252549648046,Pubs
3180,Rhubarb Cafe,53.336597,-6.248109,5.0,2.5,263.5482966555644,Coffee & Tea
3181,Chez Max,53.336597,-6.248109,54.0,4.0,270.37120730844896,French
3182,Voilà,53.336597,-6.248109,19.0,4.5,298.47036942183314,Breakfast & Brunch
3183,McGrattan's In The Lane,53.336597,-6.248109,36.0,4.0,303.31590975266664,Pubs
3184,Chopped,53.336597,-6.248109,30.0,3.5,316.89331736481853,Salad
3185,Chopped,53.336597,-6.248109,1.0,4.0,324.7825453424739,Salad
3186,Hatch & Sons,53.3537415547453,-6.26530144781526,1.0,4.0,81.5669775920624,Breakfast & Brunch
3187,Mr Fox,53.3537415547453,-6.26530144781526,31.0,4.5,88.64397009436391,Irish
3188,Chapter One,53.3537415547453,-6.26530144781526,106.0,4.5,112.8668331883312,French
3189,Mizzoni Pizza Pasta,53.3537415547453,-6.26530144781526,2.0,3.5,131.45430303708193,Fast Food
3190,Café Rotunda,53.3537415547453,-6.26530144781526,2.0,3.5,158.37363339435714,Coffee & Tea
3191,The Old Music Shop,53.3537415547453,-6.26530144781526,23.0,4.0,161.52024282888553,Irish
3192,candy cafe,53.3537415547453,-6.26530144781526,3.0,3.0,165.88675408287705,Cafes
